state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.56678367,-0.088713445,-0.09684585","-0.19901901,-0.884917,-0.9314242","-0.019004876,-0.121671535,-0.10006349,-0.38777828,0.028979398,0.8931561,-0.56678367,-0.088713445,-0.09684585",0.0
"-0.019004876,-0.121671535,-0.10006349,-0.38777828,0.028979398,0.8931561,-0.56678367,-0.088713445,-0.09684585","-0.26964504,-0.82647145,-0.8914039","-0.04475403,-0.23530711,-0.19582759,-0.67143726,0.10087718,0.63639605,-0.56678367,-0.088713445,-0.09684585",0.0
"-0.04475403,-0.23530711,-0.19582759,-0.67143726,0.10087718,0.63639605,-0.56678367,-0.088713445,-0.09684585","0.08495593,-0.76938736,-0.97673863","-0.036641352,-0.34109393,-0.3007592,-0.828509,0.10162289,0.2809811,-0.56678367,-0.088713445,-0.09684585",0.0
"-0.036641352,-0.34109393,-0.3007592,-0.828509,0.10162289,0.2809811,-0.56678367,-0.088713445,-0.09684585","0.8422017,-0.6212534,-0.9495295","0.043782797,-0.42651314,-0.40276775,-0.83161825,-0.109269425,-0.048337925,-0.56678367,-0.088713445,-0.09684585",0.0
"0.043782797,-0.42651314,-0.40276775,-0.83161825,-0.109269425,-0.048337925,-0.56678367,-0.088713445,-0.09684585","0.23188818,0.5032208,-0.91919005","0.06592643,-0.3573229,-0.50151694,-0.7424197,-0.15008697,-0.045000505,-0.56678367,-0.088713445,-0.09684585",0.0
"0.06592643,-0.3573229,-0.50151694,-0.7424197,-0.15008697,-0.045000505,-0.56678367,-0.088713445,-0.09684585","-0.03648579,0.37278163,-0.90298516","0.0624423,-0.30606738,-0.59852517,-0.6538895,-0.12404122,-0.072676174,-0.56678367,-0.088713445,-0.09684585",0.0
"0.0624423,-0.30606738,-0.59852517,-0.6538895,-0.12404122,-0.072676174,-0.56678367,-0.088713445,-0.09684585","-0.04080832,0.24707592,-0.6997724","0.058545396,-0.27209574,-0.6737022,-0.576776,-0.10140796,-0.09937248,-0.56678367,-0.088713445,-0.09684585",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.43906435,0.079122804,-0.061672516","-0.11765379,0.7667638,0.886842","-0.011235078,0.10542607,0.095273994,0.35064682,-0.006588681,0.9115279,0.43906435,0.079122804,-0.061672516",0.0
"-0.011235078,0.10542607,0.095273994,0.35064682,-0.006588681,0.9115279,0.43906435,0.079122804,-0.061672516","0.11792362,0.78381956,0.9022559","2.577549e-05,0.21319725,0.19220392,0.6429151,0.005841192,0.6769024,0.43906435,0.079122804,-0.061672516",0.0
"2.577549e-05,0.21319725,0.19220392,0.6429151,0.005841192,0.6769024,0.43906435,0.079122804,-0.061672516","0.6915667,0.7426996,0.9751632","0.06606538,0.31531462,0.2969663,0.7944189,0.17320742,0.33872467,0.43906435,0.079122804,-0.061672516",0.0
"0.06606538,0.31531462,0.2969663,0.7944189,0.17320742,0.33872467,0.43906435,0.079122804,-0.061672516","0.22179127,0.7756722,0.9631679","0.08724484,0.42196563,0.40044004,0.80665714,0.23281729,-0.03580019,0.43906435,0.079122804,-0.061672516",0.0
"0.08724484,0.42196563,0.40044004,0.80665714,0.23281729,-0.03580019,0.43906435,0.079122804,-0.061672516","0.22417009,-0.4223199,0.9498544","0.10865145,0.3638988,0.5024835,0.71184605,0.25902334,-0.058380757,0.43906435,0.079122804,-0.061672516",0.0
"0.10865145,0.3638988,0.5024835,0.71184605,0.25902334,-0.058380757,0.43906435,0.079122804,-0.061672516","0.21942568,-0.5079876,0.9413183","0.12960501,0.2940532,0.60360986,0.603199,0.26644498,-0.059001718,0.43906435,0.079122804,-0.061672516",0.0
"0.12960501,0.2940532,0.60360986,0.603199,0.26644498,-0.059001718,0.43906435,0.079122804,-0.061672516","-0.11854106,-0.49515104,0.89718854","0.1182852,0.2259725,0.6999954,0.5137342,0.20642096,-0.06107366,0.43906435,0.079122804,-0.061672516",0.0
"0.1182852,0.2259725,0.6999954,0.5137342,0.20642096,-0.06107366,0.43906435,0.079122804,-0.061672516","-0.4803028,-0.36954975,0.77046275","0.07241978,0.17516135,0.78276664,0.4425482,0.10840218,-0.07491536,0.43906435,0.079122804,-0.061672516",0.0
"0.07241978,0.17516135,0.78276664,0.4425482,0.10840218,-0.07491536,0.43906435,0.079122804,-0.061672516","-0.17843646,-0.065592885,0.07940769","0.055380397,0.16614269,0.7912975,0.43707713,0.08269881,-0.07221368,0.43906435,0.079122804,-0.061672516",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.33473685,0.7774854,-0.31978464","0.78065395,0.91849864,0.89389837","0.07454679,0.12628885,0.09603207,0.38103336,0.09685621,0.89201134,0.33473685,0.7774854,-0.31978464",0.0
"0.07454679,0.12628885,0.09603207,0.38103336,0.09685621,0.89201134,0.33473685,0.7774854,-0.31978464","0.8564788,0.8244246,0.7347866","0.1563343,0.239643,0.17497066,0.5885815,0.32136974,0.65726465,0.33473685,0.7774854,-0.31978464",0.0
"0.1563343,0.239643,0.17497066,0.5885815,0.32136974,0.65726465,0.33473685,0.7774854,-0.31978464","0.89391947,0.84793043,0.7684746","0.24169712,0.3562291,0.25752836,0.6090289,0.5860415,0.3173869,0.33473685,0.7774854,-0.31978464",0.0
"0.24169712,0.3562291,0.25752836,0.6090289,0.5860415,0.3173869,0.33473685,0.7774854,-0.31978464","0.80515635,0.8851187,0.8409345","0.31858373,0.4779284,0.34787044,0.46914315,0.74276495,-0.079458475,0.33473685,0.7774854,-0.31978464",0.0
